#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
3265.0000000031123,-511.0726481239741,8362.76803287219,2619.296369764489,66.2
3270.0000000031305,-571.28580037258,5878.744574822831,1841.2772258036225,66.2
3275.0000000031487,-655.2193078422457,4922.071305226651,1541.6383009579004,66.2
3280.000000003167,-676.6836991027967,3998.9046688868707,1252.4939638499388,66.2
3285.000000003185,-653.0900792966504,3170.5555510804247,993.0473513599759,66.2
3290.0000000032032,-756.9861912247311,3035.365922421043,950.7047080885816,66.2
3295.0000000032214,-779.1538755593115,3524.8901257101943,1104.0282205364992,66.2
3300.0000000032396,-767.1089962347754,4495.965781516071,1408.1781060792919,66.2
3305.000000003258,-697.9674750598627,7720.049946940952,2417.9911150157827,66.2
3310.000000003276,-760.5287321684631,13490.857628241392,4225.461506496661,66.2
3315.000000003294,-595.9235380890467,15271.199071630928,4783.080928831623,66.2
3320.0000000033124,-616.3949441345273,10306.587751149047,3228.1187012635664,66.2
3325.0000000033306,-642.4091464006586,5720.694079420795,1791.7743474242673,66.2
3330.0000000033488,-740.9736495066475,3313.9225349654794,1037.9512179933822,66.2
3335.000000003367,-711.5628589258241,3345.601127401368,1047.8732464222967,66.2
3340.000000003385,-680.769625763548,6824.212440399984,2137.4065143718094,66.2
3345.0000000034033,-612.2888418671248,7310.057369087924,2289.577643952184,66.2
3350.0000000034215,-688.4831634175008,6875.041043080832,2153.3265032987797,66.2
3355.0000000034397,-668.0236923029038,8378.088011295718,2624.0947288379302,66.2
3360.000000003458,-681.7042868767446,10493.254421593809,3286.5844305926703,66.2
3365.000000003476,-556.2379169567753,10105.273867427124,3165.065329133272,66.2
3370.0000000034943,-701.6965630765246,8631.513350206322,2703.4698911771993,66.2
3375.0000000035125,-769.8523375904475,6250.926072783683,1957.8479165928966,66.2
3380.0000000035307,-731.9810552078986,6013.269059898305,1883.4115399466887,66.2
3385.000000003549,-789.3842004325899,9444.096661579091,2957.9785071335004,66.2
3390.000000003567,-784.4134846672113,7763.805703304271,2431.695822996231,66.2
3395.0000000035852,-674.8099793505708,5136.331933750327,1608.7467134200806,66.2
3400.0000000036034,-707.9458770351172,4313.153900257745,1350.919732410724,66.2
3405.0000000036216,-837.0652880566784,3256.7299946018607,1020.0379848673184,66.2
3410.00000000364,-759.3137640583979,4522.456971547192,1416.475392050457,66.2
3415.000000003658,-791.661345380997,6850.881495040832,2145.7595091853977,66.2
3420.000000003676,-710.4749198364779,4166.201534807165,1304.892891077806,66.2
3425.0000000036944,-761.7940506856878,3883.7814335790335,1216.4363007493882,66.2
3430.0000000037126,-753.6477163309027,3573.8368859895,1119.358799001353,66.2
3435.0000000037307,-849.1951693344182,6067.504744620168,1900.3986585114105,66.2
3440.000000003749,-681.7751936317597,11680.164664915332,3658.335707125521,66.2
3445.000000003767,-754.4900586735371,18884.81827043869,5914.899916509275,66.2
3450.0000000037853,-615.7070079361179,16657.19178290203,5217.186677416594,66.2
3455.0000000038035,-848.9193847085131,8835.270998230073,2767.28867291101,66.2
3460.0000000038217,-771.5386299568945,4678.776602784714,1465.4361477492778,66.2
3465.00000000384,-772.0386398811373,3045.8376455791777,953.984548728124,66.2
3470.000000003858,-772.2357810100317,3574.6856053953393,1119.6246257766416,66.2
3475.0000000038763,-810.3969307428418,4376.508564736466,1370.7629998581135,66.2
3480.0000000038945,-901.0525882797366,4111.428799334664,1287.7375632460094,66.2
3485.0000000039126,-846.9819049186589,5361.378439566288,1679.2333625050342,66.2
3490.000000003931,-824.2451913296859,4483.781982178943,1404.3620273302179,66.2
3495.000000003949,-796.3863405110416,8597.874082665847,2692.933761153748,66.2
3500.000000003967,-810.7937474959988,22096.104430369884,6920.704471642183,66.2
3505.0000000039854,-722.1224255466575,19529.307341465934,6116.759860185695,66.2
3510.0000000040036,-652.1665714351719,17144.887876604065,5369.937609017326,66.2
3515.000000004022,-593.2384306910021,14987.84325941689,4694.331265159678,66.2
3520.00000000404,-646.8771010223613,11841.257830344439,3708.791577926162,66.2
3525.000000004058,-749.3373709945582,5887.081845791849,1843.888536256938,66.2
3530.0000000040764,-790.1242825598346,4316.134268912456,1351.8532114654054,66.2
3535.0000000040945,-780.198520055993,6355.598158680538,1990.6321829419833,66.2
3540.0000000041127,-728.4867136192612,12713.187040107414,3981.887878678079,66.2
3545.000000004131,-791.2740676778722,8800.743412632099,2756.474313447969,66.2
3550.000000004149,-802.7969646668222,4529.113762671887,1418.5603606587763,66.2
3555.0000000041673,-744.1502024977578,3338.3293984092074,1045.595673580839,66.2
3560.0000000041855,-741.42168961812,3115.3585735626084,975.759146991986,66.2
3565.0000000042037,-737.5183397210371,5126.507175791982,1605.669508270667,66.2
3570.000000004222,-677.7020744958198,10525.037145974662,3296.539074110793,66.2
3575.00000000424,-519.3547054260176,19670.62112489485,6161.020645427866,66.2
3580.0000000042583,-403.54696894591746,30559.325593688667,9571.46369184997,66.2
3585.0000000042764,-144.99026008011353,37554.29063210892,11762.351500736262,66.2
3590.0000000042946,207.62223642346765,27358.85040602242,8569.0452333176,66.2
3595.000000004313,-186.76282060108494,18152.577511652165,5685.555331828213,66.2
3600.000000004331,190.89469041533485,18544.942601860937,5808.447710567693,66.2
3605.000000004349,-91.6820576935528,14907.629451970872,4669.207558054271,66.2
3610.0000000043674,-231.87588500323753,12682.139335015554,3972.1634500060213,66.2
3615.0000000043856,5.72116972076038,12100.880186380595,3790.107703400666,66.2
3620.000000004404,7.729269728247396,9441.560599103941,2957.18418888761,66.2
3625.000000004422,-69.6674497855658,8935.424789538027,2798.657767564826,66.2
3630.00000000444,-210.21165713448138,8106.508809765451,2539.033608659106,66.2
3635.0000000044583,-79.68673193844651,7831.615708950477,2452.9345445444856,66.2
3640.0000000044765,-179.83312351506197,13893.011791998908,4351.419913698104,66.2
3645.0000000044947,161.60552453575195,10551.659194192178,3304.877346077412,66.2
3650.000000004513,-143.7370172822667,14656.442701428472,4590.533542316603,66.2
3655.000000004531,366.75152997164616,10680.078649721567,3345.099508446746,66.2
3660.0000000045493,-193.9093943319487,8804.850902111175,2757.7608171796405,66.2
3665.0000000045675,-233.6658339520141,8093.953390994331,2535.101135262882,66.2
3670.0000000045857,313.88271715586774,13826.003902334442,4330.43242230126,66.2
3675.000000004604,820.7148555767078,24634.82526374678,7715.855339939765,66.2
3680.000000004622,2488.208769844828,45892.13159598749,14373.840481719044,66.2
3685.0000000046402,6630.674738626804,52187.375544975934,16345.569167430793,66.2
3690.0000000046584,5930.87559616181,52525.85882220036,16451.58526350986,66.2
3695.0000000046766,6540.044171603408,48654.96393444622,15239.185148215485,66.2
3700.000000004695,5246.415138542035,46479.561110000075,14557.828843885443,66.2
3705.000000004713,3218.114051463798,40100.19579535795,12559.752567661773,66.2
3710.000000004731,3413.934613927259,32828.24793955051,10282.111176084007,66.2
3715.0000000047494,2753.7846477451294,30421.9071953508,9528.422977281494,66.2
3720.0000000047676,2823.5060013112998,26552.454089495473,8316.474441425737,66.2
3725.0000000047858,2609.8804410158577,24828.237988832185,7776.433996036778,66.2
3730.000000004804,1731.4293003361952,22001.227631750415,6890.988179952397,66.2
3735.000000004822,958.2065484864356,21700.10765371307,6796.6746150853,66.2
3740.0000000048403,903.6923542430385,16432.46838407552,5146.801228432036,66.2
3745.0000000048585,219.81530946725738,15295.228770373093,4790.607252942788,66.2
3750.0000000048767,132.28987444365626,11038.132961461242,3457.2454337231343,66.2
3755.000000004895,758.3966118509077,9844.660129353466,3083.4386936264827,66.2
3760.000000004913,500.94593195555973,10124.724012777475,3171.1572947249642,66.2
3765.0000000049313,704.8675950059139,9378.566439861926,2937.4538350178873,66.2
3770.0000000049495,427.0494400476837,10419.568432660679,3263.505296679546,66.2
3775.0000000049677,-98.80143118830965,19935.441799519012,6243.964932409771,66.2
3780.000000004986,-0.11990477393844472,28946.043788321265,9066.168894768933,66.2
3785.000000005004,94.26445360496926,29883.71990647729,9359.857735909418,66.2
3790.0000000050222,-230.41072709680927,32123.233692327645,10061.29418688565,66.2
3795.0000000050404,-160.99188524418435,26516.747664818093,8305.290858649423,66.2
3800.0000000050586,-312.77012563125794,20737.960768821784,6495.3213032548365,66.2
3805.000000005077,-255.89359200614578,16391.19213150295,5133.873123993907,66.2
3810.000000005095,-278.5996338459065,7634.633888583992,2391.2380147630265,66.2
3815.000000005113,-238.9960852842373,8380.339214001624,2624.799826366883,66.2
3820.0000000051314,-156.3795908900273,9508.679350725253,2978.206403275691,66.2
3825.0000000051496,-5.899049882686849,11916.032749839558,3732.2117749725376,66.2
3830.0000000051677,201.13131436117496,15697.80185670299,4916.696870572255,66.2
3835.000000005186,352.5350759917609,16224.30453920963,5081.602385055033,66.2
3840.000000005204,137.4998348607726,12864.750167888036,4029.358853458852,66.2
3845.0000000052223,60.91803454015299,14698.452234729579,4603.691317067567,66.2
3850.0000000052405,395.4749529607638,15402.302366673312,4824.143694583209,66.2
3855.0000000052587,658.3006179242934,17180.81102678245,5381.189072226983,66.2
3860.000000005277,615.0504891978675,10859.188593537367,3401.1984010360597,66.2
3865.000000005295,39.83798220142555,13461.159113993992,4216.159656887794,66.2
3870.0000000053133,44.67888248903891,19041.52559995938,5963.982102899666,66.2
3875.0000000053315,-73.69185969937877,22247.62877983119,6968.16330069434,66.2
3880.0000000053496,-240.42908632186547,23225.210075298954,7274.350812807953,66.2
3885.000000005368,-201.95873826908394,21651.79961115956,6781.544088925365,66.2
3890.000000005386,-32.92493407973968,25567.718336974995,8008.046087127795,66.2
3895.000000005404,-268.3868915067229,17975.15310139165,5629.984363952955,66.2
3900.0000000054224,-140.47015986949557,12142.22081029721,3803.0559695396946,66.2
3905.0000000054406,-72.10933023361207,9386.46345100952,2939.9272520192408,66.2
3910.000000005459,-97.90545827354467,5951.868624535161,1864.180355150402,66.2
3915.000000005477,-81.92412801869061,7094.933800469128,2222.1989506631785,66.2
3920.000000005495,-16.38226396702034,7947.728803079959,2489.302240592013,66.2
3925.0000000055134,29.658427796150733,13654.914850379635,4276.845747299614,66.2
3930.0000000055315,215.60658793726378,9691.306409461722,3035.4068888193406,66.2
3935.0000000055497,103.04318509068497,15989.936087542252,5008.196016227551,66.2
3940.000000005568,332.5797666564083,17114.689771737143,5360.479283001254,66.2
3945.000000005586,466.0767045099802,13814.051196057879,4326.688724038197,66.2
3950.0000000056043,102.30210792654991,13165.900267181934,4123.681852582363,66.2
3955.0000000056225,380.5844572549938,12331.599547977976,3862.3711434352267,66.2
3960.0000000056407,268.91850809354315,12953.028602424622,4057.0084764307285,66.2
3965.000000005659,204.27042587203857,9276.726080746492,2905.556491712652,66.2
3970.000000005677,290.7084988380472,11381.116308797387,3564.6709934224978,66.2
3975.0000000056953,-90.52073973297477,26197.469794858724,8205.290073927967,66.2
3980.0000000057134,29.509110986338797,39112.6132971267,12250.432586252266,66.2
3985.0000000057316,-40.08468262735268,42504.730828376814,13312.87520100531,66.2
3990.00000000575,-158.08867470147314,48230.9144509502,15106.368924166742,66.2
3995.000000005768,16.82877431525864,35656.75762222041,11168.026594823232,66.2
4000.000000005786,-14.733156756054878,31073.590632043175,9732.536262889122,66.2
4005.0000000058044,-87.57285247999255,25643.854535546965,8031.892649383659,66.2
4010.0000000058226,-200.03631581711375,13151.606542255366,4119.204925605145,66.2
4015.000000005841,-183.08391667813837,9900.1121061827,3100.806766139573,66.2
4020.000000005859,-37.99806905055289,11817.459039959756,3701.3375764502925,66.2
4025.000000005877,220.83148169506597,25482.98845035536,7981.507902215695,66.2
4030.0000000058953,407.0716267738395,34198.08497772129,10711.156818285968,66.2
4035.0000000059135,930.1659533590697,38183.62006659839,11959.463305902293,66.2
4040.0000000059317,205.42037806126712,38821.55709664045,12159.271089683858,66.2
4045.00000000595,493.1864001579928,27273.94386059029,8542.451717229933,66.2
4050.000000005968,281.7746986326428,19867.59709942185,6222.715344238279,66.2
4055.0000000059863,43.04544922574947,17238.566895515043,5399.27874501346,66.2
4060.0000000060045,54.15351884052034,21234.122649452285,6650.723797697177,66.2
4065.0000000060227,102.72970500568485,29312.54816850538,9180.961459712207,66.2
4070.000000006041,356.7016463079749,41376.26928924987,12959.430599739848,66.2
4075.000000006059,93.2671651835487,54169.503060361,16966.389855634825,66.2
4080.0000000060772,437.3648596492307,66013.8761915856,20676.157174637872,66.2
4085.0000000060954,610.01853856296,59131.83819692314,18520.639161326482,66.2
4090.0000000061136,534.099587234322,53062.306705748364,16619.605707030703,66.2
4095.000000006132,328.0124824606723,35976.942286362115,11268.311395877627,66.2
4100.00000000615,363.80208704435506,26973.233501173767,8448.266448707092,66.2
4105.000000006168,581.2198599708428,20161.191242217275,6314.671747833997,66.2
4110.000000006186,473.14341934142755,17317.738701221508,5424.076087527266,66.2
4115.000000006205,-68.41467639060218,16515.706184332772,5172.872078081816,66.2
4120.000000006223,275.55098921086096,14875.42151504816,4659.119734031453,66.2
4125.000000006241,-13.724375252210104,18214.75339426168,5705.029393881094,66.2
4130.000000006259,127.91476922591107,23606.562967567857,7393.794069202578,66.2
4135.000000006277,258.7558628909655,22817.744302639854,7146.728760524062,66.2
4140.0000000062955,85.56627676852662,28785.671788795327,9015.938899805664,66.2
4145.000000006314,302.30271686616146,26058.7302927969,8161.835577442471,66.2
4150.000000006332,293.60266060693993,30127.38907114101,9436.177174152645,66.2
4155.00000000635,185.79335836057226,33975.29243470306,10641.376131216277,66.2
4160.000000006368,222.70220844018544,19917.360475891655,6238.301694454167,66.2
4165.0000000063865,252.52227282595334,14990.733673065044,4695.23656947351,66.2
4170.000000006405,104.39824106430224,13993.108956488131,4382.771272308048,66.2
4175.000000006423,99.21078854544656,13141.409914736065,4116.0112474665,66.2
4180.000000006441,85.04215641710526,15521.505411852497,4861.479191906034,66.2
4185.000000006459,341.0589792373131,22964.65594052958,7192.742845607868,66.2
4190.000000006477,660.3915478763191,37402.08150296078,11714.678192346548,66.2
4195.000000006496,324.2224309252963,38583.44288207021,12084.69151323721,66.2
4200.000000006514,96.17334506265267,29433.033414817957,9218.698554300532,66.2
4205.000000006532,226.20798424515843,24899.46724857451,7798.743659623131,66.2
4210.00000000655,106.56139819241571,15416.232942235296,4828.506879817429,66.2
4215.000000006568,142.61465059917504,16511.37577847014,5171.515754875073,66.2
4220.000000006587,318.3388145157964,16380.051862138656,5130.383888493246,66.2
4225.000000006605,-116.5482707905022,15929.332506913117,4989.214413711176,66.2
4230.000000006623,85.42931771587828,12401.468313750494,3884.2546877148866,66.2
4235.000000006641,39.02263683839513,11232.228930451263,3518.038088136493,66.2
4240.000000006659,101.28287178167018,12730.942347473732,3987.449005322492,66.2
4245.0000000066775,-37.38179024101925,15765.405446400795,4937.870940734488,66.2
4250.000000006696,-52.32040697362279,21093.951730841916,6606.820968296731,66.2
4255.000000006714,318.1412289293349,44837.67682357557,14043.575484937735,66.2
4260.000000006732,646.0981878520159,62951.80181877992,19717.087132624023,66.2
4265.00000000675,690.2857649853365,77089.10851573771,24145.022472218858,66.2
4270.0000000067685,1220.2887784419809,51696.14089311294,16191.709926654345,66.2
4275.000000006787,485.180593296685,32605.820376780233,10212.444804206938,66.2
4280.000000006805,638.4943804604472,26794.303712836627,8392.22398248156,66.2
4285.000000006823,470.4233747204426,27886.8541744466,8734.420901806689,66.2
4290.000000006841,474.99792164427623,33451.87078006759,10477.435623186671,66.2
4295.000000006859,37.76624071818775,34933.310473274905,10941.436250154948,66.2
4300.000000006878,29.148404337237206,43990.48263004377,13778.226420264316,66.2
4305.000000006896,233.00330266920594,44734.620844493154,14011.297398204722,66.2
4310.000000006914,233.10612353784748,37484.31430221366,11740.434266377537,66.2
4315.000000006932,290.8773719597973,36823.75759601921,11533.541790613808,66.2
4320.00000000695,403.72167529330756,46659.790155402,14614.278249452089,66.2
4325.000000006969,125.42972572097432,48036.24215761694,15045.395759633515,66.2
4330.000000006987,440.5846756325579,34575.014361873975,10829.21459098609,66.2
4335.000000007005,479.9318157213033,33863.6892645742,10606.420985118277,66.2
4340.000000007023,371.0691610018319,30591.355998037317,9581.495911027008,66.2
4345.000000007041,223.76954312882722,29651.814584542793,9287.222842117742,66.2
4350.0000000070595,598.8357495935289,23945.229084840117,7499.867432477346,66.2
4355.000000007078,301.8179666965364,23810.108472614393,7457.546405791921,66.2
4360.000000007096,419.0460789491229,18890.339729084015,5916.629288474234,66.2
4365.000000007114,398.6661672221861,16416.28154435076,5141.731360373712,66.2
4370.000000007132,181.5077461206394,18480.32068274727,5788.207527236493,66.2
4375.00000000715,-38.22972561975872,15287.541128424838,4788.1994123129925,66.2
4380.000000007169,275.7566884460706,14460.307379949958,4529.102143823679,66.2
4385.000000007187,39.02377675752617,15879.662443504933,4973.657290010072,66.2
4390.000000007205,203.5245047855756,22316.10170030457,6989.609653303681,66.2
4395.000000007223,67.11418257177696,28163.642562624977,8821.113587469952,66.2
4400.000000007241,159.76834423988055,39101.997011714186,12247.107467376307,66.2
4405.00000000726,352.3010708897334,28053.226499616063,8786.530254312067,66.2
4410.000000007278,193.63977892615296,29070.171780792705,9105.046931178478,66.2
4415.000000007296,308.96716634995875,30615.086399499167,9588.928492459107,66.2
4420.000000007314,62.144410841682046,25915.25406828743,8116.897495634157,66.2
4425.000000007332,249.42099716168036,18667.19747026275,5846.739067177393,66.2
4430.0000000073505,200.51109484000648,23322.046401235883,7304.6808465947215,66.2
4435.000000007369,433.40539665963945,32954.51665058518,10321.659705366166,66.2
4440.000000007387,90.69136241412988,27086.37864821759,8483.704556250364,66.2
4445.000000007405,28.945160242423235,19836.824711030105,6213.077147305558,66.2
4450.000000007423,132.44584152818035,13585.366070131051,4255.062425448452,66.2
4455.0000000074415,241.27297841924397,17287.894417985262,5414.728581721576,66.2
4460.00000000746,196.92851262616978,29486.729736244717,9235.516739287845,66.2
4465.000000007478,202.51840902295228,46334.327093772234,14512.340205437435,66.2
4470.000000007496,228.47508538935227,64217.28553504356,20113.44834830957,66.2
4475.000000007514,231.08587065655112,78973.0458240223,24735.089078521567,66.2
4480.000000007532,1043.4593523722272,75403.71562270938,23617.141814883467,66.2
4485.000000007551,772.8824876013105,61558.21035852061,19280.60138550731,66.2
4490.000000007569,505.3017437636017,56322.899561337144,17640.853575721198,66.2
4495.000000007587,575.6195860990836,47873.595393731026,14994.453287413105,66.2
4500.000000007605,370.1018530546437,32590.20541256035,10207.554052851121,66.2
4505.000000007623,493.22726329575454,31985.63984527293,10018.198520154767,66.2
4510.000000007642,330.7264331613166,23883.76256074531,7480.615548078456,66.2
4515.00000000766,149.46832177640022,32081.464528118024,10048.21169795946,66.2
4520.000000007678,379.9081298225653,32343.482272416746,10130.278081214123,66.2
4525.000000007696,121.63399184701849,29969.470526216366,9386.715623884396,66.2
4530.000000007714,85.42194114943365,31277.474794760597,9796.394670196254,66.2
4535.0000000077325,173.04614798385012,32023.71809788727,10030.124981399138,66.2
4540.000000007751,718.1893450955499,34842.99820527024,10913.149611711793,66.2
4545.000000007769,469.6293806060983,41682.2327507841,13055.261188478771,66.2
